Id,Id2,Geography,Total,MarginOfError,Year,formattedAddress
0500000US48099,48099,"Coryell County, Texas",72156,*****,2007,"Coryell County, TX, USA"
0500000US48113,48113,"Dallas County, Texas",2366511,*****,2007,"Dallas County, TX, USA"
0500000US48121,48121,"Denton County, Texas",612357,*****,2007,"Denton County, TX, USA"
0500000US48135,48135,"Ector County, Texas",129570,*****,2007,"Ector County, TX, USA"
0500000US48139,48139,"Ellis County, Texas",143468,*****,2007,"Ellis County, TX, USA"
0500000US48141,48141,"El Paso County, Texas",734669,*****,2007,"El Paso County, TX, USA"
0500000US48157,48157,"Fort Bend County, Texas",509822,*****,2007,"Fort Bend County, TX, USA"
0500000US48167,48167,"Galveston County, Texas",283987,*****,2007,"Galveston County, TX, USA"
0500000US48181,48181,"Grayson County, Texas",118675,*****,2007,"Grayson County, TX, USA"
0500000US48183,48183,"Gregg County, Texas",117119,*****,2007,"Gregg County, TX, USA"
0500000US48187,48187,"Guadalupe County, Texas",112777,*****,2007,"Guadalupe County, TX, USA"
0500000US48201,48201,"Harris County, Texas",3935855,*****,2007,"Harris County, TX, USA"
0500000US48209,48209,"Hays County, Texas",141480,*****,2007,"Hays County, TX, USA"
0500000US48213,48213,"Henderson County, Texas",78897,*****,2007,"Henderson County, TX, USA"
0500000US48215,48215,"Hidalgo County, Texas",710514,*****,2007,"Hidalgo County, TX, USA"
0500000US48231,48231,"Hunt County, Texas",82945,*****,2007,"Hunt County, TX, USA"
0500000US48245,48245,"Jefferson County, Texas",241975,*****,2007,"Jefferson County, TX, USA"
0500000US48251,48251,"Johnson County, Texas",149797,*****,2007,"Johnson County, TX, USA"
0500000US48257,48257,"Kaufman County, Texas",96373,*****,2007,"Kaufman County, TX, USA"
0500000US48291,48291,"Liberty County, Texas",75434,*****,2007,"Liberty County, TX, USA"
0500000US48303,48303,"Lubbock County, Texas",260901,*****,2007,"Lubbock County, TX, USA"
0500000US48309,48309,"McLennan County, Texas",228123,*****,2007,"McLennan County, TX, USA"
0500000US48329,48329,"Midland County, Texas",126408,*****,2007,"Midland County, TX, USA"
0500000US48339,48339,"Montgomery County, Texas",412638,*****,2007,"Montgomery County, TX, USA"
0500000US48355,48355,"Nueces County, Texas",321135,*****,2007,"Nueces County, TX, USA"
0500000US48361,48361,"Orange County, Texas",82669,*****,2007,"Orange County, TX, USA"
0500000US48367,48367,"Parker County, Texas",108687,*****,2007,"Parker County, TX, USA"
0500000US48375,48375,"Potter County, Texas",120775,*****,2007,"Potter County, TX, USA"
0500000US48381,48381,"Randall County, Texas",113036,*****,2007,"Randall County, TX, USA"
0500000US48397,48397,"Rockwall County, Texas",73810,*****,2007,"Rockwall County, TX, USA"
0500000US48409,48409,"San Patricio County, Texas",68520,*****,2007,"San Patricio County, TX, USA"
0500000US48423,48423,"Smith County, Texas",198705,*****,2007,"Smith County, TX, USA"
0500000US48439,48439,"Tarrant County, Texas",1717435,*****,2007,"Tarrant County, TX, USA"
0500000US48441,48441,"Taylor County, Texas",126540,*****,2007,"Taylor County, TX, USA"
0500000US48451,48451,"Tom Green County, Texas",106342,*****,2007,"Tom Green County, TX, USA"
0500000US48453,48453,"Travis County, Texas",974365,*****,2007,"Travis County, TX, USA"
0500000US48469,48469,"Victoria County, Texas",86291,*****,2007,"Victoria County, TX, USA"
0500000US48479,48479,"Webb County, Texas",233152,*****,2007,"Webb County, TX, USA"
0500000US48485,48485,"Wichita County, Texas",128025,*****,2007,"Wichita County, TX, USA"
0500000US48491,48491,"Williamson County, Texas",373363,*****,2007,"Williamson County, TX, USA"
0500000US49005,49005,"Cache County, Utah",108887,*****,2007,"Cache County, UT, USA"
0500000US49011,49011,"Davis County, Utah",288146,*****,2007,"Davis County, UT, USA"
0500000US49035,49035,"Salt Lake County, Utah",1009518,*****,2007,"Salt Lake County, UT, USA"
0500000US49049,49049,"Utah County, Utah",483702,*****,2007,"Utah County, UT, USA"
0500000US49053,49053,"Washington County, Utah",133791,*****,2007,"Washington County, UT, USA"
0500000US49057,49057,"Weber County, Utah",221846,*****,2007,"Weber County, UT, USA"
0500000US50007,50007,"Chittenden County, Vermont",151826,*****,2007,"Chittenden County, VT, USA"
0500000US51003,51003,"Albemarle County, Virginia",93117,*****,2007,"Albemarle County, VA, USA"
0500000US51013,51013,"Arlington County, Virginia",204568,*****,2007,"Arlington County, VA, USA"
0500000US51015,51015,"Augusta County, Virginia",69522,2343,2007,"Augusta County, VA, USA"
0500000US51019,51019,"Bedford County, Virginia",67018,3012,2007,"Bedford County, VA, USA"
0500000US51041,51041,"Chesterfield County, Virginia",299689,*****,2007,"Chesterfield County, VA, USA"
0500000US51059,51059,"Fairfax County, Virginia",1010241,*****,2007,"Fairfax County, VA, USA"
0500000US51061,51061,"Fauquier County, Virginia",65957,2772,2007,"Fauquier County, VA, USA"
0500000US51069,51069,"Frederick County, Virginia",72880,*****,2007,"Frederick County, VA, USA"
0500000US51085,51085,"Hanover County, Virginia",98946,*****,2007,"Hanover County, VA, USA"
0500000US51087,51087,"Henrico County, Virginia",289822,*****,2007,"Henrico County, VA, USA"
0500000US51107,51107,"Loudoun County, Virginia",278797,*****,2007,"Loudoun County, VA, USA"
0500000US51121,51121,"Montgomery County, Virginia",89193,*****,2007,"Montgomery County, VA, USA"
0500000US51153,51153,"Prince William County, Virginia",360411,*****,2007,"Prince William County, VA, USA"
0500000US51161,51161,"Roanoke County, Virginia",90420,*****,2007,"Roanoke County, VA, USA"
0500000US51165,51165,"Rockingham County, Virginia",73524,*****,2007,"Rockingham County, VA, USA"
0500000US51177,51177,"Spotsylvania County, Virginia",119194,*****,2007,"Spotsylvania County, VA, USA"
0500000US51179,51179,"Stafford County, Virginia",120723,*****,2007,"Stafford County, VA, USA"
0500000US51510,51510,"Alexandria city, Virginia",140024,*****,2007,"Alexandria, VA, USA"
0500000US51550,51550,"Chesapeake city, Virginia",219154,*****,2007,"Chesapeake, VA, USA"
0500000US51650,51650,"Hampton city, Virginia",146439,*****,2007,"Hampton, VA, USA"
0500000US51680,51680,"Lynchburg city, Virginia",69335,2842,2007,"Lynchburg, VA, USA"
0500000US51700,51700,"Newport News city, Virginia",179153,*****,2007,"Newport News, VA, USA"
0500000US51710,51710,"Norfolk city, Virginia",235747,*****,2007,"Norfolk, VA, USA"
0500000US51740,51740,"Portsmouth city, Virginia",101967,*****,2007,"Portsmouth, VA, USA"
0500000US51760,51760,"Richmond city, Virginia",200123,*****,2007,"Richmond, VA, USA"
0500000US51770,51770,"Roanoke city, Virginia",92600,*****,2007,"Roanoke, VA, USA"
0500000US51800,51800,"Suffolk city, Virginia",81332,*****,2007,"Suffolk, VA, USA"
0500000US51810,51810,"Virginia Beach city, Virginia",434743,*****,2007,"Virginia Beach, VA, USA"
0500000US53005,53005,"Benton County, Washington",159414,*****,2007,"Benton County, WA, USA"
0500000US53007,53007,"Chelan County, Washington",70993,*****,2007,"Chelan County, WA, USA"
0500000US53009,53009,"Clallam County, Washington",70474,*****,2007,"Clallam County, WA, USA"
0500000US53011,53011,"Clark County, Washington",418070,*****,2007,"Clark County, WA, USA"
0500000US53015,53015,"Cowlitz County, Washington",100467,*****,2007,"Cowlitz County, WA, USA"
0500000US53021,53021,"Franklin County, Washington",69578,*****,2007,"Washington, MO, USA"
0500000US53025,53025,"Grant County, Washington",83047,*****,2007,"Grant County, WA, USA"
0500000US53027,53027,"Grays Harbor County, Washington",71335,*****,2007,"Grays Harbor County, WA, USA"
0500000US53029,53029,"Island County, Washington",81326,*****,2007,"Island County, WA, USA"
0500000US53033,53033,"King County, Washington",1859284,*****,2007,"King County, WA, USA"
0500000US53035,53035,"Kitsap County, Washington",236732,*****,2007,"Kitsap County, WA, USA"
0500000US53041,53041,"Lewis County, Washington",73645,*****,2007,"Lewis County, WA, USA"
0500000US53053,53053,"Pierce County, Washington",773165,*****,2007,"Pierce County, WA, USA"
0500000US53057,53057,"Skagit County, Washington",116397,*****,2007,"Skagit County, WA, USA"
0500000US53061,53061,"Snohomish County, Washington",676898,*****,2007,"Snohomish County, WA, USA"
0500000US53063,53063,"Spokane County, Washington",456175,*****,2007,"Spokane County, WA, USA"
0500000US53067,53067,"Thurston County, Washington",238555,*****,2007,"Thurston County, WA, USA"
0500000US53073,53073,"Whatcom County, Washington",192999,*****,2007,"Whatcom County, WA, USA"
0500000US53077,53077,"Yakima County, Washington",233062,*****,2007,"Yakima County, WA, USA"
0500000US54003,54003,"Berkeley County, West Virginia",99734,*****,2007,"Berkeley County, WV, USA"
0500000US54011,54011,"Cabell County, West Virginia",94435,*****,2007,"Cabell County, WV, USA"
0500000US54033,54033,"Harrison County, West Virginia",68309,*****,2007,"Harrison County, WV, USA"
0500000US54039,54039,"Kanawha County, West Virginia",191306,*****,2007,"Kanawha County, WV, USA"
0500000US54061,54061,"Monongalia County, West Virginia",87516,*****,2007,"Monongalia County, WV, USA"
0500000US54081,54081,"Raleigh County, West Virginia",79170,*****,2007,"Raleigh County, WV, USA"
0500000US54107,54107,"Wood County, West Virginia",86088,*****,2007,"Wood County, WV, USA"
0500000US55009,55009,"Brown County, Wisconsin",243132,*****,2007,"Brown County, WI, USA"
0500000US55025,55025,"Dane County, Wisconsin",476785,*****,2007,"Dane County, WI, USA"
0500000US55027,55027,"Dodge County, Wisconsin",87786,*****,2007,"Dodge County, WI, USA"
0500000US55035,55035,"Eau Claire County, Wisconsin",97406,*****,2007,"Eau Claire County, WI, USA"
0500000US55039,55039,"Fond du Lac County, Wisconsin",99124,*****,2007,"Fond Du Lac County, WI, USA"
0500000US55055,55055,"Jefferson County, Wisconsin",80213,*****,2007,"Jefferson County, WI, USA"
0500000US55059,55059,"Kenosha County, Wisconsin",162921,*****,2007,"Kenosha County, WI, USA"
0500000US55063,55063,"La Crosse County, Wisconsin",111411,*****,2007,"La Crosse County, WI, USA"
0500000US55071,55071,"Manitowoc County, Wisconsin",80928,*****,2007,"Manitowoc County, WI, USA"
0500000US55073,55073,"Marathon County, Wisconsin",129958,*****,2007,"Marathon County, WI, USA"
0500000US55079,55079,"Milwaukee County, Wisconsin",951252,*****,2007,"Milwaukee County, WI, USA"
0500000US55087,55087,"Outagamie County, Wisconsin",173703,*****,2007,"Outagamie County, WI, USA"
0500000US55089,55089,"Ozaukee County, Wisconsin",85602,*****,2007,"Ozaukee County, WI, USA"
0500000US55097,55097,"Portage County, Wisconsin",68272,*****,2007,"Portage County, WI, USA"
0500000US55101,55101,"Racine County, Wisconsin",195099,*****,2007,"Racine County, WI, USA"
0500000US55105,55105,"Rock County, Wisconsin",159623,*****,2007,"Rock County, WI, USA"
0500000US55109,55109,"St. Croix County, Wisconsin",81131,*****,2007,"St Croix County, WI, USA"
0500000US55117,55117,"Sheboygan County, Wisconsin",114504,*****,2007,"Sheboygan County, WI, USA"
0500000US55127,55127,"Walworth County, Wisconsin",100800,*****,2007,"Walworth County, WI, USA"
0500000US55131,55131,"Washington County, Wisconsin",128211,*****,2007,"Washington County, WI, USA"
0500000US55133,55133,"Waukesha County, Wisconsin",379333,*****,2007,"Waukesha County, WI, USA"
0500000US55139,55139,"Winnebago County, Wisconsin",162154,*****,2007,"Winnebago County, WI, USA"
0500000US55141,55141,"Wood County, Wisconsin",73944,*****,2007,"Wood County, WI, USA"
0500000US56021,56021,"Laramie County, Wyoming",86353,*****,2007,"Laramie County, WY, USA"
0500000US56025,56025,"Natrona County, Wyoming",71750,*****,2007,"Natrona County, WY, USA"
Id,Id2,Geography,Estimate Total, Margin of Error
0500000US01003,01003,"Baldwin County, Alabama",174439,*****,2008,"Baldwin County, AL, USA"
0500000US01015,01015,"Calhoun County, Alabama",113419,*****,2008,"Calhoun County, AL, USA"
0500000US01043,01043,"Cullman County, Alabama",81324,*****,2008,"Cullman County, AL, USA"
0500000US01049,01049,"DeKalb County, Alabama",68515,*****,2008,"Dekalb County, AL, USA"
0500000US01051,01051,"Elmore County, Alabama",78106,*****,2008,"Elmore County, AL, USA"
0500000US01055,01055,"Etowah County, Alabama",103303,*****,2008,"Etowah County, AL, USA"
0500000US01069,01069,"Houston County, Alabama",98488,*****,2008,"Houston County, AL, USA"
0500000US01073,01073,"Jefferson County, Alabama",659503,*****,2008,"Jefferson County, AL, USA"
0500000US01077,01077,"Lauderdale County, Alabama",89128,*****,2008,"Lauderdale County, AL, USA"
0500000US01081,01081,"Lee County, Alabama",133010,*****,2008,"Lee County, AL, USA"
0500000US01083,01083,"Limestone County, Alabama",76135,*****,2008,"Limestone County, AL, USA"
0500000US01089,01089,"Madison County, Alabama",319510,*****,2008,"Madison County, AL, USA"
0500000US01095,01095,"Marshall County, Alabama",88484,*****,2008,"Marshall County, AL, USA"
0500000US01097,01097,"Mobile County, Alabama",406309,*****,2008,"Mobile County, AL, USA"
0500000US01101,01101,"Montgomery County, Alabama",224810,*****,2008,"Montgomery County, AL, USA"
0500000US01103,01103,"Morgan County, Alabama",115959,*****,2008,"Morgan County, AL, USA"
0500000US01115,01115,"St. Clair County, Alabama",79577,3648,2008,"St Clair County, AL, USA"
0500000US01117,01117,"Shelby County, Alabama",187784,*****,2008,"Shelby County, AL, USA"
0500000US01121,01121,"Talladega County, Alabama",80279,*****,2008,"Talladega County, AL, USA"
0500000US01125,01125,"Tuscaloosa County, Alabama",179448,*****,2008,"Tuscaloosa County, AL, USA"
0500000US01127,01127,"Walker County, Alabama",68970,*****,2008,"Walker County, AL, USA"
0500000US02020,02020,"Anchorage Municipality, Alaska",279243,*****,2008,"Anchorage, AK, USA"
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",97970,*****,2008,"Fairbanks North Star, AK, USA"
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",85458,*****,2008,"Matanuska-Susitna, AK, USA"
0500000US04001,04001,"Apache County, Arizona",70207,*****,2008,"Apache County, AZ, USA"
0500000US04003,04003,"Cochise County, Arizona",129006,*****,2008,"Cochise County, AZ, USA"
0500000US04005,04005,"Coconino County, Arizona",128558,*****,2008,"Coconino County, AZ, USA"
0500000US04013,04013,"Maricopa County, Arizona",3954598,*****,2008,"Maricopa County, AZ, USA"
0500000US04015,04015,"Mohave County, Arizona",196281,*****,2008,"Mohave County, AZ, USA"
0500000US04017,04017,"Navajo County, Arizona",112757,*****,2008,"Navajo County, AZ, USA"
0500000US04019,04019,"Pima County, Arizona",1012018,*****,2008,"Pima County, AZ, USA"
0500000US04021,04021,"Pinal County, Arizona",327301,*****,2008,"Pinal County, AZ, USA"
0500000US04025,04025,"Yavapai County, Arizona",215503,*****,2008,"Yavapai County, AZ, USA"
0500000US04027,04027,"Yuma County, Arizona",194322,*****,2008,"Yuma County, AZ, USA"
0500000US05007,05007,"Benton County, Arkansas",209791,*****,2008,"Benton County, AR, USA"
0500000US05031,05031,"Craighead County, Arkansas",92640,*****,2008,"Craighead County, AR, USA"
0500000US05045,05045,"Faulkner County, Arkansas",106823,*****,2008,"Faulkner County, AR, USA"
0500000US05051,05051,"Garland County, Arkansas",97465,*****,2008,"Garland County, AR, USA"
0500000US05069,05069,"Jefferson County, Arkansas",78373,*****,2008,"Jefferson County, AR, USA"
0500000US05085,05085,"Lonoke County, Arkansas",65233,*****,2008,"Lonoke County, AR, USA"
0500000US05119,05119,"Pulaski County, Arkansas",376797,*****,2008,"Pulaski County, AR, USA"
0500000US05125,05125,"Saline County, Arkansas",98209,*****,2008,"Saline County, AR, USA"
0500000US05131,05131,"Sebastian County, Arkansas",122274,*****,2008,"Sebastian County, AR, USA"
0500000US05143,05143,"Washington County, Arkansas",195803,*****,2008,"Washington County, AR, USA"
0500000US05145,05145,"White County, Arkansas",74845,*****,2008,"White County, AR, USA"
0500000US06001,06001,"Alameda County, California",1474368,*****,2008,"Alameda County, CA, USA"
0500000US06007,06007,"Butte County, California",220337,*****,2008,"Butte Valley, CA 95965, USA"
0500000US06013,06013,"Contra Costa County, California",1029703,*****,2008,"Contra Costa County, CA, USA"
0500000US06017,06017,"El Dorado County, California",176075,*****,2008,"El Dorado County, CA, USA"
0500000US06019,06019,"Fresno County, California",909153,*****,2008,"Fresno County, CA, USA"
0500000US06023,06023,"Humboldt County, California",129000,*****,2008,"Humboldt County, CA, USA"
0500000US06025,06025,"Imperial County, California",163972,*****,2008,"Imperial County, CA, USA"
0500000US06029,06029,"Kern County, California",800458,*****,2008,"Kern County, CA, USA"
0500000US06031,06031,"Kings County, California",149518,*****,2008,"Kings County, CA, USA"
0500000US06033,06033,"Lake County, California",64866,*****,2008,"Lake County, CA, USA"
